Evidence,Role,Insights,Example,BLEU,METEOR,R-1,R-2,R-L,Reading ease,Summarizer
plot+table,on,on,on,0.001574,0.090246,0.269311,0.060669,0.129436,39.421577,t5
plot,off,off,off,0.005871,0.094178,0.26138,0.067747,0.140969,16.9,bart
plot,off,off,off,0.011478,0.241109,0.471088,0.097104,0.19898,31.189583,bert
plot,off,off,off,0.027214,0.173809,0.415863,0.068743,0.158628,6.757398,longformer_ext
plot,off,off,off,0.007216,0.103008,0.282769,0.073855,0.150221,26.345625,t5
plot,off,off,off,0.003389,0.120514,0.328289,0.088681,0.125728,22.535323,bart
plot,off,off,off,0.017944,0.218865,0.476263,0.104294,0.179173,51.985469,bert
plot,off,off,off,0.00959,0.193083,0.47786,0.088725,0.147601,26.607226,longformer_ext
plot,off,off,off,0.002793,0.110079,0.305325,0.075919,0.125444,32.553335,t5
plot,off,off,off,0.003968,0.121788,0.306101,0.103627,0.155119,39.569837,bart
plot,off,off,off,0.042261,0.242146,0.523238,0.145646,0.197901,37.132904,bert
plot,off,off,off,0.035523,0.175645,0.426644,0.116554,0.185497,48.614057,longformer_ext
plot,off,off,off,0.001119,0.080367,0.223684,0.061538,0.111842,55.556,t5
table,off,off,off,0.017747,0.137548,0.375804,0.095484,0.177606,25.758784,bart
table,off,off,off,0.011803,0.267013,0.396907,0.086452,0.146907,18.043408,bert
table,off,off,off,0.02704,0.192796,0.375966,0.067068,0.145923,25.561939,longformer_ext
table,off,off,off,0.016535,0.132649,0.356671,0.071523,0.150594,15.794766,t5
table,off,off,off,0.007144,0.125995,0.327113,0.085809,0.129528,35.332512,bart
table,off,off,off,0.017988,0.211596,0.448625,0.115942,0.170767,25.756652,bert
table,off,off,off,0.006872,0.181084,0.426618,0.06758,0.144029,22.83097,longformer_ext
table,off,off,off,0.003491,0.098504,0.293427,0.075294,0.131455,31.155844,t5
table,off,off,off,0.012813,0.118807,0.324587,0.097371,0.157434,39.07437,bart
table,off,off,off,0.036222,0.257876,0.497436,0.1181,0.191026,22.16797,bert
table,off,off,off,0.008934,0.15012,0.365419,0.073214,0.149733,38.968912,longformer_ext
table,off,off,off,0.002138,0.080924,0.229232,0.03372,0.115668,53.201047,t5
plot+table,off,off,off,0.005479,0.138037,0.364123,0.05906,0.149933,24.496652,bart
plot+table,off,off,off,0.013133,0.250701,0.413364,0.080934,0.174048,22.84894,bert
plot+table,off,off,off,0.025708,0.164949,0.403189,0.073059,0.157175,21.195393,longformer_ext
plot+table,off,off,off,0.011701,0.110241,0.314483,0.06639,0.16,38.335051,t5
plot+table,off,off,off,0.001589,0.102095,0.281588,0.079614,0.12515,28.341541,bart
plot+table,off,off,off,0.013985,0.180225,0.444632,0.088061,0.182587,48.325423,bert
plot+table,off,off,off,0.01141,0.174924,0.416281,0.083411,0.151711,24.458241,longformer_ext
plot+table,off,off,off,0.000987,0.084357,0.254902,0.066339,0.110294,46.471104,t5
plot+table,off,off,off,0.004874,0.110606,0.298539,0.089958,0.158664,53.680004,bart
plot+table,off,off,off,0.05986,0.252017,0.502069,0.138122,0.195862,34.850833,bert
plot+table,off,off,off,0.014547,0.158984,0.401366,0.073567,0.157131,43.962616,longformer_ext
plot+table,off,off,off,0.000703,0.081794,0.221249,0.048299,0.122673,60.625678,t5
plot,on,off,off,0.008347,0.129789,0.346099,0.068279,0.167376,27.919674,bart
plot,on,off,off,0.029263,0.259705,0.471986,0.120748,0.179966,20.731794,bert
plot,on,off,off,0.031606,0.186332,0.448239,0.100535,0.177161,11.023742,longformer_ext
plot,on,off,off,0.000892,0.080292,0.268882,0.039394,0.117825,36.912177,t5
plot,on,off,off,0.003338,0.123763,0.313589,0.069849,0.139373,41.386667,bart
plot,on,off,off,0.019045,0.231143,0.490969,0.09375,0.157635,50.583984,bert
plot,on,off,off,0.009548,0.188358,0.443836,0.071363,0.133333,43.472935,longformer_ext
plot,on,off,off,0.000617,0.073402,0.245963,0.039851,0.126708,63.890337,t5
plot,on,off,off,0.002017,0.102535,0.277837,0.095643,0.16755,38.547841,bart
plot,on,off,off,0.023072,0.227943,0.472136,0.122481,0.202786,37.715119,bert
plot,on,off,off,0.017115,0.16682,0.401434,0.123878,0.164875,34.521212,longformer_ext
plot,on,off,off,0.001348,0.084415,0.252448,0.067612,0.124048,43.147727,t5
table,on,off,off,0.021529,0.167369,0.414044,0.070388,0.174334,15.198089,bart
table,on,off,off,0.018667,0.270474,0.399505,0.092879,0.155844,11.038455,bert
table,on,off,off,0.028783,0.179566,0.33849,0.052871,0.147407,36.961399,longformer_ext
table,on,off,off,0.003775,0.121619,0.328553,0.036601,0.127771,45.080307,t5
table,on,off,off,0.001969,0.099392,0.27758,0.052319,0.123369,41.506352,bart
table,on,off,off,0.027328,0.233863,0.45948,0.096798,0.154647,27.640584,bert
table,on,off,off,0.003906,0.073941,0.192047,0.017493,0.083414,15.948732,longformer_ext
table,on,off,off,0.001459,0.084883,0.2586,0.047562,0.116251,44.251959,t5
table,on,off,off,0.01426,0.137525,0.333333,0.08498,0.159763,29.9575,bart
table,on,off,off,0.020556,0.248388,0.472527,0.122249,0.18315,22.321966,bert
table,on,off,off,0.010344,0.133404,0.367836,0.058269,0.150556,33.220146,longformer_ext
table,on,off,off,0.002553,0.103905,0.289181,0.062817,0.131446,35.976842,t5
plot+table,on,off,off,0.010368,0.1329,0.370565,0.079051,0.155059,29.097226,bart
plot+table,on,off,off,0.014994,0.236316,0.396213,0.083151,0.163146,18.316784,bert
plot+table,on,off,off,0.01277,0.152305,0.368085,0.049041,0.114894,32.025148,longformer_ext
plot+table,on,off,off,0.003754,0.110393,0.325,0.052925,0.122222,39.934741,t5
plot+table,on,off,off,0.001937,0.109445,0.286391,0.05694,0.127811,52.347468,bart
plot+table,on,off,off,0.013514,0.215871,0.484193,0.08,0.161398,42.13319,bert
plot+table,on,off,off,0.006113,0.137422,0.360887,0.048485,0.131048,52.505478,longformer_ext
plot+table,on,off,off,0.000665,0.084383,0.275362,0.05569,0.120773,57.1575,t5
plot+table,on,off,off,0.003019,0.09603,0.255144,0.05567,0.133745,33.210526,bart
plot+table,on,off,off,0.036803,0.218445,0.44507,0.114245,0.183099,31.422631,bert
plot+table,on,off,off,0.009345,0.141907,0.373094,0.077269,0.150673,39.208333,longformer_ext
plot+table,on,off,off,0.0011,0.066364,0.210066,0.057018,0.118162,48.770652,t5
plot,off,on,off,0.008938,0.114018,0.305278,0.077253,0.159772,20.587504,bart
plot,off,on,off,0.026607,0.256158,0.443299,0.108434,0.183849,19.410193,bert
plot,off,on,off,0.02941,0.200896,0.425579,0.088398,0.158765,23.560543,longformer_ext
plot,off,on,off,0.017038,0.140651,0.343407,0.090909,0.162088,20.46316,t5
plot,off,on,off,0.00194,0.102786,0.304556,0.091346,0.131894,37.730887,bart
plot,off,on,off,0.023163,0.226296,0.493365,0.111024,0.188915,34.070063,bert
plot,off,on,off,0.007434,0.195259,0.442029,0.072595,0.143116,21.065588,longformer_ext
plot,off,on,off,0.001945,0.08866,0.272506,0.065854,0.116788,35.076294,t5
plot,off,on,off,0.009446,0.117986,0.297297,0.1125,0.16632,48.703557,bart
plot,off,on,off,0.037399,0.247059,0.487805,0.115841,0.17561,18.849545,bert
plot,off,on,off,0.032103,0.158323,0.393133,0.101462,0.149356,32.000489,longformer_ext
plot,off,on,off,0.007651,0.107052,0.302968,0.084103,0.139202,40.499912,t5
table,off,on,off,0.026836,0.158442,0.396594,0.078049,0.160584,18.557168,bart
table,off,on,off,0.013124,0.239521,0.396761,0.082432,0.144399,13.183971,bert
table,off,on,off,0.034709,0.193632,0.371257,0.075407,0.136869,30.333033,longformer_ext
table,off,on,off,0.023714,0.161688,0.389175,0.095607,0.170103,16.834231,t5
table,off,on,off,0.005295,0.134608,0.364035,0.074725,0.131579,24.669513,bart
table,off,on,off,0.011446,0.217853,0.471167,0.098592,0.164557,22.467567,bert
table,off,on,off,0.008152,0.155628,0.375635,0.065107,0.144162,40.064301,longformer_ext
table,off,on,off,0.003177,0.111884,0.321387,0.069525,0.127168,29.258274,t5
table,off,on,off,0.009846,0.13126,0.323308,0.080979,0.140977,36.623941,bart
table,off,on,off,0.040632,0.26504,0.472599,0.116814,0.175604,14.980802,bert
table,off,on,off,0.008959,0.162518,0.36129,0.063005,0.13871,28.973686,longformer_ext
table,off,on,off,0.005117,0.105539,0.291016,0.056751,0.140625,65.113982,t5
plot+table,off,on,off,0.015067,0.132853,0.370565,0.081686,0.162943,20.167153,bart
plot+table,off,on,off,0.016717,0.258403,0.415205,0.09224,0.163743,24.362067,bert
plot+table,off,on,off,0.029846,0.1769,0.377637,0.069767,0.14346,31.152102,longformer_ext
plot+table,off,on,off,0.012153,0.129291,0.346369,0.061625,0.153631,34.373409,t5
plot+table,off,on,off,0.001098,0.095185,0.26506,0.067633,0.115663,24.922436,bart
plot+table,off,on,off,0.015776,0.194223,0.436587,0.089299,0.167563,28.185952,bert
plot+table,off,on,off,0.009358,0.158509,0.365766,0.046931,0.127928,40.397146,longformer_ext
plot+table,off,on,off,0.000963,0.092827,0.280532,0.065455,0.116082,43.534091,t5
plot+table,off,on,off,0.003621,0.105402,0.299497,0.068479,0.132663,42.240997,bart
plot+table,off,on,off,0.054868,0.267173,0.514248,0.144658,0.197482,19.557156,bert
plot+table,off,on,off,0.002956,0.08778,0.271062,0.049541,0.120879,30.999274,longformer_ext
plot+table,off,on,off,0.003149,0.097821,0.285128,0.06372,0.131282,49.956413,t5
plot,off,off,on,0.020417,0.163426,0.393359,0.09475,0.173691,27.961879,bart
plot,off,off,on,0.024279,0.265791,0.477752,0.098514,0.173302,23.317714,bert
plot,off,off,on,0.01444,0.194575,0.40592,0.067797,0.133192,16.101752,longformer_ext
plot,off,off,on,0.017104,0.133813,0.34492,0.075067,0.152406,26.433638,t5
plot,off,off,on,0.002655,0.110495,0.311321,0.08747,0.129717,28.109012,bart
plot,off,off,on,0.025909,0.238724,0.517537,0.132709,0.199532,37.014706,bert
plot,off,off,on,0.010387,0.207149,0.473059,0.084172,0.155251,27.934545,longformer_ext
plot,off,off,on,0.004205,0.122623,0.337156,0.087356,0.144495,39.404647,t5
plot,off,off,on,0.00796,0.125111,0.275789,0.113924,0.153684,42.092561,bart
plot,off,off,on,0.040794,0.264705,0.504555,0.130526,0.189208,22.550751,bert
plot,off,off,on,0.008862,0.121788,0.307692,0.0681,0.152057,43.165,longformer_ext
plot,off,off,on,0.002474,0.105548,0.271865,0.069694,0.124341,40.377184,t5
table,off,off,on,0.025491,0.171558,0.417453,0.096927,0.17217,19.741447,bart
table,off,off,on,0.016084,0.274517,0.397436,0.094994,0.148718,19.480239,bert
table,off,off,on,0.027403,0.193454,0.39636,0.046606,0.16178,14.749224,longformer_ext
table,off,off,on,0.020653,0.137941,0.357683,0.050505,0.143577,40.67103,t5
table,off,off,on,0.00575,0.123426,0.327314,0.085973,0.130926,32.842358,bart
table,off,off,on,0.016144,0.20466,0.455331,0.108225,0.170029,25.537715,bert
table,off,off,on,0.019186,0.198808,0.461538,0.103354,0.144796,26.145625,longformer_ext
table,off,off,on,0.00351,0.109322,0.310185,0.081206,0.138889,36.387172,t5
table,off,off,on,0.020016,0.146598,0.347667,0.093492,0.168344,44.802052,bart
table,off,off,on,0.029781,0.260616,0.486683,0.128485,0.182809,18.47038,bert
table,off,off,on,0.008758,0.150142,0.346405,0.07856,0.148693,59.571207,longformer_ext
table,off,off,on,0.005668,0.126594,0.320626,0.066601,0.148583,42.212138,t5
plot+table,off,off,on,0.008141,0.171882,0.413181,0.088945,0.185044,30.460976,bart
plot+table,off,off,on,0.021611,0.291185,0.458781,0.09476,0.176344,20.274773,bert
plot+table,off,off,on,0.028404,0.182285,0.377985,0.072841,0.15784,22.204862,longformer_ext
plot+table,off,off,on,0.012339,0.11421,0.308762,0.066946,0.130737,26.838992,t5
plot+table,off,off,on,0.002942,0.125769,0.377607,0.092409,0.133919,35.431645,bart
plot+table,off,off,on,0.019317,0.23644,0.500354,0.116395,0.174344,27.776526,bert
plot+table,off,off,on,0.009625,0.182823,0.43938,0.071233,0.147675,41.889754,longformer_ext
plot+table,off,off,on,0.002753,0.107571,0.319908,0.071511,0.128884,35.567334,t5
plot+table,off,off,on,0.008274,0.134949,0.344693,0.089756,0.167478,50.80447,bart
plot+table,off,off,on,0.062832,0.272817,0.542216,0.130779,0.21504,30.243387,bert
plot+table,off,off,on,0.015499,0.146607,0.38009,0.083409,0.155656,42.598275,longformer_ext
plot+table,off,off,on,0.004391,0.106947,0.312185,0.074672,0.143001,50.026459,t5
plot,on,off,on,0.009836,0.162407,0.404092,0.076923,0.176471,25.412276,bart
plot,on,off,on,0.018448,0.271405,0.463679,0.111455,0.177743,18.193384,bert
plot,on,off,on,0.027441,0.163672,0.393089,0.082251,0.149028,11.001383,longformer_ext
plot,on,off,on,0.002764,0.113354,0.343575,0.058824,0.131285,29.803157,t5
plot,on,off,on,0.002648,0.11281,0.293491,0.075919,0.125444,45.753744,bart
plot,on,off,on,0.016915,0.239358,0.481397,0.091255,0.147304,31.357106,bert
plot,on,off,on,0.007066,0.161942,0.368897,0.067029,0.144665,49.08909,longformer_ext
plot,on,off,on,0.00057,0.078395,0.264706,0.051597,0.122549,52.426424,t5
plot,on,off,on,0.001744,0.088955,0.258824,0.072883,0.13262,26.155839,bart
plot,on,off,on,0.031344,0.247866,0.495119,0.117318,0.189679,21.793631,bert
plot,on,off,on,0.017308,0.174891,0.459044,0.095726,0.191126,44.521976,longformer_ext
plot,on,off,on,0.002898,0.095892,0.29653,0.071654,0.147213,51.272269,t5
table,on,off,on,0.014422,0.175259,0.41958,0.079439,0.16317,25.647037,bart
table,on,off,on,0.014014,0.273836,0.39407,0.08658,0.142063,14.800575,bert
table,on,off,on,0.034283,0.20611,0.400706,0.079576,0.142983,24.061866,longformer_ext
table,on,off,on,0.003729,0.119852,0.337766,0.048,0.12766,31.967411,t5
table,on,off,on,0.002542,0.10361,0.274971,0.047114,0.119859,52.649161,bart
table,on,off,on,0.015131,0.216555,0.448669,0.079208,0.135361,24.915945,bert
table,on,off,on,0.016595,0.179584,0.404059,0.062847,0.123616,37.694222,longformer_ext
table,on,off,on,0.00102,0.085869,0.26635,0.047676,0.111772,36.775192,t5
table,on,off,on,0.01667,0.152368,0.349176,0.103013,0.184287,35.931201,bart
table,on,off,on,0.022773,0.231665,0.46124,0.121604,0.173127,22.419123,bert
table,on,off,on,0.016367,0.148309,0.347009,0.077055,0.150427,28.243947,longformer_ext
table,on,off,on,0.002019,0.091888,0.247335,0.053419,0.134328,30.848139,t5
plot+table,on,off,on,0.018112,0.17675,0.409326,0.085714,0.165803,14.607077,bart
plot+table,on,off,on,0.02067,0.270708,0.435786,0.105491,0.17316,9.4147,bert
plot+table,on,off,on,0.028436,0.164566,0.393873,0.072368,0.166302,29.899548,longformer_ext
plot+table,on,off,on,0.010562,0.132285,0.377551,0.058824,0.140306,29.028892,t5
plot+table,on,off,on,0.00348,0.12371,0.31106,0.055427,0.138249,44.070592,bart
plot+table,on,off,on,0.01453,0.224121,0.452239,0.070254,0.141791,35.555127,bert
plot+table,on,off,on,0.00609,0.163013,0.399625,0.050752,0.142589,46.356737,longformer_ext
plot+table,on,off,on,0.000777,0.08346,0.248768,0.05679,0.12069,50.496818,t5
plot+table,on,off,on,0.006015,0.11007,0.304609,0.078313,0.148297,41.598869,bart
plot+table,on,off,on,0.014784,0.234154,0.464507,0.100759,0.172295,19.433508,bert
plot+table,on,off,on,0.009464,0.138643,0.340426,0.072289,0.13136,46.176746,longformer_ext
plot+table,on,off,on,0.002039,0.10015,0.26903,0.068966,0.1439,48.206046,t5
plot,on,on,off,0.014953,0.140103,0.354497,0.071618,0.161376,16.205988,bart
plot,on,on,off,0.031097,0.249827,0.450933,0.118603,0.176805,13.099497,bert
plot,on,on,off,0.001742,0.094304,0.254593,0.034211,0.086614,4.180675,longformer_ext
plot,on,on,off,0.006166,0.12286,0.328729,0.058172,0.129834,30.312253,t5
plot,on,on,off,0.00185,0.105675,0.249711,0.048667,0.115607,45.286129,bart
plot,on,on,off,0.021332,0.248235,0.537143,0.114473,0.161633,40.732879,bert
plot,on,on,off,0.009794,0.195965,0.432971,0.07441,0.150362,43.714286,longformer_ext
plot,on,on,off,0.000936,0.093608,0.297362,0.060096,0.131894,51.814906,t5
plot,on,on,off,0.002165,0.094983,0.258749,0.070138,0.135737,39.345682,bart
plot,on,on,off,0.03402,0.229798,0.491501,0.116312,0.177054,21.209233,bert
plot,on,on,off,0.012809,0.151239,0.379983,0.076466,0.14419,29.799401,longformer_ext
plot,on,on,off,0.002713,0.089728,0.27263,0.078975,0.136315,47.439108,t5
table,on,on,off,0.0126,0.170037,0.385236,0.062428,0.154556,24.642528,bart
table,on,on,off,0.015182,0.273204,0.378947,0.084309,0.135673,10.864136,bert
table,on,on,off,0.019877,0.134248,0.315444,0.043908,0.131435,23.721855,longformer_ext
table,on,on,off,0.008553,0.123955,0.333755,0.025349,0.131479,40.142475,t5
table,on,on,off,0.003393,0.107277,0.274688,0.036405,0.106697,19.371063,bart
table,on,on,off,0.031394,0.228241,0.425591,0.083565,0.1363,17.379125,bert
table,on,on,off,0.015507,0.141825,0.332075,0.05293,0.132075,33.29688,longformer_ext
table,on,on,off,0.002176,0.091627,0.27381,0.047733,0.12381,43.384258,t5
table,on,on,off,0.003309,0.108289,0.294527,0.065803,0.139303,29.080386,bart
table,on,on,off,0.018674,0.218808,0.437458,0.09645,0.175251,17.04186,bert
table,on,on,off,0.01077,0.142507,0.365093,0.078501,0.142476,34.040345,longformer_ext
table,on,on,off,0.002304,0.076293,0.220807,0.057447,0.116773,31.114174,t5
plot+table,on,on,off,0.012627,0.159802,0.414303,0.071693,0.165228,19.159118,bart
plot+table,on,on,off,0.013667,0.255788,0.425563,0.094545,0.159768,16.826351,bert
plot+table,on,on,off,0.028429,0.189792,0.422099,0.075305,0.165746,25.725623,longformer_ext
plot+table,on,on,off,0.002856,0.106702,0.323529,0.018767,0.117647,35.736174,t5
plot+table,on,on,off,0.00213,0.102703,0.282353,0.058962,0.129412,51.015318,bart
plot+table,on,on,off,0.023269,0.210058,0.461538,0.085427,0.14214,32.589409,bert
plot+table,on,on,off,0.004269,0.107901,0.268102,0.037255,0.109589,39.407376,longformer_ext
plot+table,on,on,off,0.000653,0.086924,0.266996,0.04461,0.118665,50.514273,t5
plot+table,on,on,off,0.00994,0.120721,0.292044,0.104945,0.155086,32.515739,bart
plot+table,on,on,off,0.055861,0.238084,0.473798,0.123652,0.179469,19.674709,bert
plot+table,on,on,off,0.000437,0.065521,0.200218,0.047983,0.095756,27.786932,longformer_ext
plot+table,on,on,off,0.001223,0.088819,0.254777,0.051064,0.131635,42.175885,t5
plot,off,on,on,0.016101,0.136561,0.354796,0.089592,0.144547,22.387332,bart
plot,off,on,on,0.023991,0.267557,0.466035,0.109177,0.169036,22.811992,bert
plot,off,on,on,0.026329,0.174153,0.40608,0.071817,0.160695,7.079327,longformer_ext
plot,off,on,on,0.011595,0.116422,0.317862,0.076164,0.14346,17.360526,t5
plot,off,on,on,0.004131,0.124186,0.337104,0.095238,0.138009,23.281732,bart
plot,off,on,on,0.018384,0.245705,0.498241,0.10148,0.17734,33.973167,bert
plot,off,on,on,0.008571,0.171582,0.430983,0.089552,0.144985,31.971572,longformer_ext
plot,off,on,on,0.005137,0.136636,0.374439,0.074157,0.139013,36.857591,t5
plot,off,on,on,0.008234,0.145572,0.3485,0.095053,0.14908,30.191823,bart
plot,off,on,on,0.028828,0.24473,0.473077,0.115533,0.176923,9.341982,bert
plot,off,on,on,1.1e-05,0.038278,0.166333,0.02008,0.096192,21.096346,longformer_ext
plot,off,on,on,0.00207,0.089535,0.253461,0.057631,0.119276,50.010417,t5
table,off,on,on,0.012821,0.171856,0.436321,0.070922,0.160377,23.462769,bart
table,off,on,on,0.020219,0.268625,0.39951,0.094479,0.148284,13.308978,bert
table,off,on,on,0.000106,0.01365,0.060284,0.003559,0.028369,19.1,longformer_ext
table,off,on,on,0.021372,0.154705,0.395522,0.057357,0.146766,34.200472,t5
table,off,on,on,0.003978,0.130824,0.353201,0.073009,0.130243,39.145893,bart
table,off,on,on,0.012656,0.226529,0.458791,0.093535,0.166209,22.386646,bert
table,off,on,on,0.009182,0.177819,0.398902,0.071494,0.140897,18.467115,longformer_ext
table,off,on,on,0.004016,0.113452,0.326812,0.078431,0.128884,30.781154,t5
table,off,on,on,0.023434,0.149443,0.372311,0.095595,0.168382,45.116846,bart
table,off,on,on,0.02936,0.261297,0.474099,0.111612,0.168919,19.953814,bert
table,off,on,on,0.024144,0.202516,0.459893,0.107116,0.161956,29.890485,longformer_ext
table,off,on,on,0.005324,0.112149,0.300403,0.064646,0.141129,47.632119,t5
plot+table,off,on,on,0.022734,0.166112,0.4266,0.08805,0.17064,25.909026,bart
plot+table,off,on,on,0.023625,0.267016,0.44,0.098712,0.161429,12.972863,bert
plot+table,off,on,on,0.015418,0.196442,0.435501,0.070321,0.136223,29.55986,longformer_ext
plot+table,off,on,on,0.022253,0.165501,0.380587,0.074264,0.168582,13.880889,t5
plot+table,off,on,on,0.003037,0.133327,0.361204,0.084916,0.142698,25.025909,bart
plot+table,off,on,on,0.014651,0.224006,0.448179,0.107994,0.165266,24.780589,bert
plot+table,off,on,on,0.006552,0.164303,0.414449,0.08381,0.148289,24.314389,longformer_ext
plot+table,off,on,on,0.004363,0.111587,0.30289,0.081112,0.120231,21.339705,t5
plot+table,off,on,on,0.013257,0.127452,0.331373,0.102161,0.156863,48.084118,bart
plot+table,off,on,on,0.028856,0.269818,0.487864,0.103281,0.175971,16.503301,bert
plot+table,off,on,on,0.00183,0.086502,0.241993,0.017825,0.106762,42.209385,longformer_ext
plot+table,off,on,on,0.007583,0.108365,0.275287,0.077325,0.139729,56.913262,t5
plot,on,on,on,0.01937,0.173685,0.445013,0.094872,0.186701,33.802662,bart
plot,on,on,on,0.019073,0.281985,0.443667,0.107919,0.170749,9.247032,bert
plot,on,on,on,0.028143,0.170077,0.414608,0.07535,0.167562,31.738474,longformer_ext
plot,on,on,on,0.0065,0.133309,0.383489,0.058745,0.135819,41.115294,t5
plot,on,on,on,0.002474,0.100217,0.28033,0.047226,0.120141,43.077071,bart
plot,on,on,on,0.020708,0.229216,0.489329,0.108397,0.164634,28.835375,bert
plot,on,on,on,0.004785,0.118809,0.319664,0.04215,0.136698,51.265696,longformer_ext
plot,on,on,on,0.000397,0.070048,0.241509,0.045397,0.115723,49.317322,t5
plot,on,on,on,0.00517,0.090317,0.250263,0.086407,0.132492,40.614228,bart
plot,on,on,on,0.022483,0.256644,0.519191,0.129979,0.174459,20.742895,bert
plot,on,on,on,0.022096,0.172504,0.427234,0.105712,0.161702,33.291875,longformer_ext
plot,on,on,on,0.005404,0.101835,0.271399,0.073222,0.133612,26.465,t5
table,on,on,on,0.026142,0.185403,0.429213,0.087838,0.170787,12.2237,bart
table,on,on,on,0.020829,0.275306,0.372225,0.094587,0.135458,13.206645,bert
table,on,on,on,0.02609,0.181278,0.385129,0.057307,0.163966,29.424184,longformer_ext
table,on,on,on,0.009554,0.14237,0.379747,0.043147,0.131646,31.452965,t5
table,on,on,on,0.004125,0.127893,0.319032,0.052922,0.123212,37.885105,bart
table,on,on,on,0.012666,0.230842,0.433818,0.086051,0.1386,15.176636,bert
table,on,on,on,0.011149,0.14911,0.358974,0.063241,0.136095,51.558649,longformer_ext
table,on,on,on,0.002427,0.101845,0.302108,0.051643,0.124122,48.100682,t5
table,on,on,on,0.009626,0.11421,0.301775,0.065217,0.140039,29.653333,bart
table,on,on,on,0.018178,0.255948,0.468032,0.095712,0.168839,22.930874,bert
table,on,on,on,0.007646,0.119805,0.326107,0.09254,0.147031,42.632348,longformer_ext
table,on,on,on,0.000559,0.073237,0.21098,0.032362,0.10549,22.448306,t5
plot+table,on,on,on,0.023082,0.179957,0.427704,0.075518,0.17983,24.492183,bart
plot+table,on,on,on,0.024165,0.279022,0.426144,0.090314,0.155556,7.893886,bert
plot+table,on,on,on,0.032806,0.205378,0.426923,0.088632,0.161538,20.328683,longformer_ext
plot+table,on,on,on,0.007805,0.151904,0.383202,0.060526,0.149606,18.8575,t5
plot+table,on,on,on,0.003159,0.125258,0.316249,0.04153,0.130862,33.559784,bart
plot+table,on,on,on,0.011679,0.245629,0.482708,0.097273,0.14128,24.835647,bert
plot+table,on,on,on,0.007012,0.153641,0.39604,0.061508,0.146535,50.122241,longformer_ext
plot+table,on,on,on,0.002353,0.109817,0.335946,0.065095,0.134378,51.889577,t5
plot+table,on,on,on,0.01024,0.136443,0.376923,0.096339,0.171154,32.074908,bart
plot+table,on,on,on,0.022016,0.246917,0.479947,0.113232,0.180145,18.710467,bert
plot+table,on,on,on,0.010916,0.145824,0.380122,0.076856,0.142982,29.707166,longformer_ext
plot+table,on,on,on,0.00731,0.114424,0.325397,0.079523,0.154762,46.324176,t5
